tweet,sentiment
@KathyJo49714916: @Opposih6890bio @FGelael @maryshelparaiso IKN siap bersaing dalam sektor pariwisata Jawa Timur dukung #KotaDuniaUntukS\xe2\x80\xa6,positive
@NegeriKolam: IKN lahan Utama imigrasi WNA  Kebijakan Second Home Visa Memancing Migrasi Besar-besaran Warga China Tiongkok ke IKN ses\xe2\x80\xa6,negative
@berita_mineral @maryshelparaiso Bukan hanya wilayah IKN akan mengalami kemajuan pesat tapi juga Jawa Timur dan wil\xe2\x80\xa6 https://t.co/t1RmRaUC6X,positive
Mantap !! Dukung terus IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/yU4a25m8ke,positive
Inilah manfaat pembangunan IKN Nusantara\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/ntowfOtA3N,positive
@KathyJo49714916 @maryshelparaiso Kami sebagai warga Jawa Timur juga turut mendukung penuh pembangunan IKN.\xe2\x80\xa6 https://t.co/lfa2mvJZ8V,positive
@OiCoffe @BergetarNusa @maryshelparaiso IKN berpotensi bikin Indonesia jadi pusat teknologi? Mantap ga tuh. Yuk duk\xe2\x80\xa6 https://t.co/cJgGWDEzBH,positive
@berita_mineral @maryshelparaiso IKN bawa dampak Jawa Timur yang LEBIH BAIK #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/c1jplfkK8Q,positive
@berita_mineral @maryshelparaiso Kami mahasiswa Jawa Timur sangat dukung pembangunan IKN karena manfaat nya\xe2\x80\xa6 https://t.co/xx3IO6P7yA,positive
@f2s_id @DokterTifa Lah jakarta udah ada dari indonesia merdeka... \nIKN hari ini pun masih mimpi...,negative
@rizkidwika Ternyata NF belum buka cabang deket2 IKN ya? \xf0\x9f\xa4\x94,negative
@KathyJo49714916: @maryshelparaiso Membuka lapangan kerja baru masyarakat Jawa Timur mendukung IKN Nusantara #KotaDuniaUntukSemua #IKNSe\xe2\x80\xa6,positive
@FGelael @maryshelparaiso Pembangunan IKN berdampak positivepada pembangunan dan ekonomi. Arek Jawa Timur dukung pe\xe2\x80\xa6 https://t.co/Zy2DMU1O9w,positive
Mari kita dukung pembangunan IKN Nusantara\n\n_Warganet Bengkulu_\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/yKIZpXoD4T,positive
IKN berikan dampak positiveterhadap UMKM\nKepulauan Bangka Belitung\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/TcpZffuhrV,positive
@IMCMushroom: Pada mikir dong ?\nBuat apa ?\nApa manfaatnya?\nBanyak Rakyat yg kelaparanemangnya pergi kesana gak pake ongkos.....\nKepala\xe2\x80\xa6,negative
@maryshelparaiso Dukung IKN Nusantara warga Jawa Timur bangga. #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/wl3ZZZp52a,positive
@kopimalam999 IKN Untuk INDONESIA\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/GCnsjqilyZ,positive
@zarazettirazr \xf0\x9f\x99\x84 Mungkin mau menawarkan Rumah di IKN Senin harga naik \xf0\x9f\x98\xb3.,positive
@NegeriKolam: Gelombang III pencaplokan batas tanah menjadi hak milik menjadikan IKN sebagai lahan tumbuh partai komunis China setelah\xe2\x80\xa6,negative
Rakyat juga mendukung pemindahan dan pembangunan IKN Nusantara di kaltim\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/NBC8tBSDkq,positive
https://t.co/euhH1TPdjM Sepaku \xe2\x80\x93 Dalam rangka pengamanan pembangunan Wakapolda Kaltim meninjau pembangunan wilay\xe2\x80\xa6 https://t.co/Ro1GCmLLym,positive
IKN berkonsep ramah lingkungan\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/2JaOGwG5l5,positive
@Joane24641240 IKN memberikan dampak positivebagi kemajuan bangsa Indonesia\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/bq6vEWdymW,positive
Kereen\nIKN akan jadi representasi bangsa\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/TCXsVEiQwY,positive
@TxtdariHI Bayarnya pake suntikan dana investasi IKN\xf0\x9f\x99\x8f,negative
Jokowi Luncurkan Metverse IKN Bernama JAGAT NUSANTARA.\nJambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/xC273JY3oz,positive
@AnitaGo62253157 IKN berkonsep ramah lingkungan\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/bxU2idHquH,positive
Dalam pertemuan tersebut Menpora Zainudin Amali melaporkan beberapa kegiatan yang dilakukan oleh Kementerian Pemud\xe2\x80\xa6 https://t.co/HxgimTLWCz,positive
@Joane24641240 IKN untuk kesejahteraan rakyat\n\xe2\x9d\xa4\xef\xb8\x8f Aceh Hadir Mendukung\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/GoP2eUOSWK,positive
@CNNIndonesia Ya duit keuntungannya masuk ke IKN lah mau kemana lagi.,negative
@DokterTifa: Ketika orang bodoh yg merasa dirinya pintar diperbodoh utk melakukan hal di luar kemampuan isi pikirannya. \n\nhttps://t.co/\xe2\x80\xa6,negative
Saat ini INKONSTITUSIONALISASI di segala bidang kehidupan bernegara yang memupuk KOALISI BUZZERRP OLIGARKI untuk\xe2\x80\xa6 https://t.co/5CJsNEnYcX,negative
@maryshelparaiso IKN Berdampak positiveterhadap pemerataan pembangunan dan ekonomi Jawa Timur #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/v43z0uheoS,positive
Semua Sektor terkena dampak positivepembangunan IKN Nusantara. \n\xe2\x9d\xa4\xef\xb8\x8f Aceh Hadir Mendukung\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/Kv4KqrMa8y,positive
@HaranaMardjihad: @alisyarief Apa tdk ada program yg tak habiskan uang apatah lg negara sedang banyak hutang ? Sepatutnya para kades fo\xe2\x80\xa6,negative
Modus kereta cepat dipakai?\n\nBiaya Bangun Infrastruktur Dasar IKN Membengkak Jadi Rp 58 Triliun\n\nKlik untuk baca: https://t.co/lETjN7JSMX,negative
Pemerintah targetkan IKN dihuni 200 ribu orang pada 2024\n\nSulawesi Tengah\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/zeIpmTMmrx,positive
\xe2\x98\x95\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9d\xa4\xef\xb8\x8f\nPemindahan IKN Nusantara\nUntuk wujudkan Indonesia sentris\nUjar presiden Jokowi\n.\n.\n#IKNBerdampakpositivehttps://t.co/qYaLnOjAMX,positive
@nvroost: Pemerintah targetkan IKN dihuni 200.000 orang di 2024.\n#UpayaPerkuatNKRI https://t.co/sngV6WV020,positive
Keren! IKN akan jadi representasi bangsa yang unggul\n.\nIKN Majukan bangsa Jambi\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/2Y5doFNGfZ,positive
@tettra15: @korantempo Proyek besar seperti ini bisa membuat pdb terlihat besar. Termasuk juga proyek IKN yang besar nilainya. Ekonomi j\xe2\x80\xa6,positive
Keren !! IKN Berkonsep Ramah Lingkungan\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/JQEySxwo90,positive
@raja_andalas: IKN dorong ekonomi Indonesia semakin maju\nKepulauan Bangka Belitung\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNP\xe2\x80\xa6,positive
yang belum tau nih manfaat IKN tu apa aja sih\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/s59MsGiInV,positive
@berita_mineral @maryshelparaiso Pembangunan IKN berdampak positivepada pembangunan dan ekonomi. Arek Jawa Timur du\xe2\x80\xa6 https://t.co/1e7b86978S,positive
IKN nusantara untuk indonesia\nIKN adalah smart city Indonesia \n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/5Hj1MWhxHe,positive
@Merdekasatu1 @maryshelparaiso Pembangunan IKN meningkatkan ekonomi masyarakat warga Jawa Timur dukung IKN\xe2\x80\xa6 https://t.co/hijTaQHoFQ,positive
IKN akan jadi representasu bangga yang unggul\n\nDaerah Istimewa Yogyakarta\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/a1e1eQZR6,positive
@G1_N0ng: Siapa di sini yang sering update progres pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur?\n\nBerikut ini kita ak\xe2\x80\xa6,positive
@BergetarNusa @maryshelparaiso Membuka lapangan kerja baru masyarakat Jawa Timur mendukung IKN Nusantara\xe2\x80\xa6 https://t.co/ihe6prGiOz,positive
Seandainya ini BUKAN NGIBUL...\n\nmau bangun IKN di tiap PULAU pun ane DUKUNG!!\n\nklo.perlu NUSAKAMBANGAN jadiin IKN d\xe2\x80\xa6 https://t.co/XS35K2FXsr,negative
@KotaNusantara @HusnaNur01 Semoga ALLAH memberi kelancaran dalam pembangunan IKN,positive
@YogisaputraHD IKN bawa dampak positive\n\nDaerah Istimewa Yogyakarta\nIKN Yogyakarta#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/aYcQGCHTXe,positive
kmi Dewan Adat Dayak cbg Kutai Barat Kaltim mendukung pemb IKN  kmi tdk prnah mmnta IKN utk dpndhkan ke Kalimntan\xe2\x80\xa6 https://t.co/G421jr90Y2,positive
Tiga manfaat besar IKN\n.\nIKN Majukan bangsa Jambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/P3jjVn5vlF,positive
@BosPurwa: Silakan simak 2 Video ini\nDulu sales Esemka sekarang sales IKN beda tipis sama tukang obat pinggir jalan! https://t.co/AZt6c\xe2\x80\xa6,negative
@bro_aLy9 Ya jelas lebih menguntungkan membeli twitter dari pada invest di IKN bro karna omset perbulan nya bisa 13\xe2\x80\xa6 https://t.co/L0YdpOfjfS,negative
Mantap sukseskan pembangunan IKn Nusantara\n\n_Warganet Bengkulu_\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/v2J9DEvfeP,positive
Keren konsep future smart forest city\n.\nIKN Majukan bangsa Jambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/UE1HDcAN0a,positive
Bisakah IKN gagal dibangun ? Mengingat tidak adanya investor yg berminat.\nIni adalah contoh dari negara tetangga yg\xe2\x80\xa6 https://t.co/P9EpMxA0tu,negative
@StephanChain2: Dukung pembangunan IKN Nusantara \n #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKe\xe2\x80\xa6,positive
Pembangunan IKN Nusantara sangat bermanfaat bagi UMKM yang ada di Indonesia mari kita dukung bersama..!! Celoteh W\xe2\x80\xa6 https://t.co/cI3aeufw1L,positive
Mari torang dukung dan kawal pembangunan IKN  Nusantara\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/7YRJjIqcOO,positive
@BergetarNusa @maryshelparaiso IKN tingkatkan dalam segala bidang mantap #JokowiBapakInfrastruktur\xe2\x80\xa6 https://t.co/JPfXYhjV5h,positive
@chusen_111_ @mug1w4ra_luffy @HelmiFelis_ Argumenmu mengenai ikn cm ngandelin issue ga ada kereta itu maksa banget \xf0\x9f\x98\x81\xf0\x9f\x98\x82\xf0\x9f\x98\x85\xf0\x9f\x98\x81\xf0\x9f\x98\x81,negative
@raja_andalas: PGI Kukar mendukung penuh pembangunan IKN\nKepulauan Bangka Belitung\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNP\xe2\x80\xa6,positive
@alisyarief BRAVO BPK JOKOWI.... BIAR DAMAI DI IKN JANGAN AJAK KADRUN KESANA...,negative
@NetizenBerisik2: Sadarlah rakyat Indonesiatdk ada waktu lagi tuk berdiam diri.Harus bersatu tolak Omnibuslaw UU Hip Uu IknUu apa pu\xe2\x80\xa6,negative
IKN berkonsep ramah lingkungan. Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/TunIifo1jd,positive
IKN Nusantara ramah lingkungan. Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/NmJGmrlNei,positive
Derap Pembangunan Kawasan IKN Nusantara\n@wahananewsdotco\n@psely51\n\n#IbukotaNegara #IKN #SemangatNusantara https://t.co/ZyetkG80Fi,positive
kami mendukung pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/RgDE7Hacau,positive
IKN Nusantara kota dengan peradaban maju\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/q2eItjsf4t,positive
Wahh mantap Mari kita dukung  penuh pembangunan infrastruktur IKN Nusantara\n\n_Warganet Bengkulu_\xe2\x80\xa6 https://t.co/jxn0L9ho7g,positive
@AlshaibaShihab apa fungsi dari ibukota baru? mending duitnya buat mensejahterakan rakyat daripada bangunn ikn.kar\xe2\x80\xa6 https://t.co/jlgquqvo8Q,negative
IKN akan membawa dampak positive#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/GW8j9tAwuo,positive
@maryshelparaiso: IKN Berkonsep ramah lingkungan pasti disana nanti udaranya sangat segar dan sehat. kalau di Jawa Timur seperti kota a\xe2\x80\xa6,positive
@maryshelparaiso Bukan hanya wilayah IKN akan mengalami kemajuan pesat tapi juga Jawa Timur dan wilayah Indonesia l\xe2\x80\xa6 https://t.co/9T2Ykc4Axa,positive
IKN? Oh itu bkn pemerataan pembangunan ini hanya jargon politik. harusnya sejak 2000an mulai deh pemeretaan indus\xe2\x80\xa6 https://t.co/LHUUuiSUOE,negative
News - IKN akan jadi representasi Indonesia yang unggul!\n\nAceh Hadir Mendukung \xe2\x9d\xa4\xef\xb8\x8f\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/dQjJ2C76Mz,positive
IKN mengusung konsep smart city #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/WCGWEkFm38,positive
@Opposih6890bio @FGelael @maryshelparaiso Pakar Jawa Timur juga dukung pengembangan IKN #JokowiBapakInfrastruktur\xe2\x80\xa6 https://t.co/wL9WMNxdR1,positive
Warga Balikpapan Mendukung Sepenuhnya Pemindahan dan Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/0NCcsRu0Cu,positive
@Opposih6890bio: @OiCoffe @berita_mineral @maryshelparaiso Arek Jawa Timur sama2 dukung pembangunan IKN Nusantara #KotaDuniaUntukSemua #\xe2\x80\xa6,positive
PT PP Raih Kontrak Terbanyak di Proyek IKN Nusantara https://t.co/W3oUyJmf73,positive
IKN berkonsep ramah lingkungan ...\n\nMalut - Maluku Utara\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/lSCI7PuP4v,positive
@BergetarNusa @maryshelparaiso Arek Jawa Timur sama2 dukung pembangunan IKN Nusantara #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/DysNhAweeh,positive
@aik_arif @hariankompas maaf mas. spt pd lg fokus kereta cpt ikn dan pilpres?,positive
@M45Broo Mimpi kecebong anjing kejauhan  gw tw dia kl ada pemimpin obral ikn ke cukong \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d yg buat nkri rusak yg c\xe2\x80\xa6 https://t.co/WHV9fskOY2,negative
@Opposih6890bio @FGelael @maryshelparaiso IKN bawa dampak Jawa Timur yang LEBIH BAIK #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/SXm8L9gAzv,positive
IKN akan berkonsep ramah lingkungan baik bagi kita semus\nJambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/1TO4NZF8EA,positive
@berita_mineral @FGelael @maryshelparaiso Aku wong Jawa Timur siap mendkung penuh IKN #JokowiBapakInfrastruktur\xe2\x80\xa6 https://t.co/PyvkBQTZtO,positive
@SarjonoSudarma1 sukseskan IKN Nusantara\n-Jambi-\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/yzH4U36DFz,positive
@z4r4n Indonesia apa kelompok Jakarta.... Heran... Di kotaku ini pada bingung... Apa dari kita yang mau diselamatka\xe2\x80\xa6 https://t.co/EGo4tOJHHL,negative
3 manfaat besar IKN Nusantara untuk perekonomian Indonesia\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/BDG3B14ufj,positive
PGI kukar MPR RI keluarkan ketetapan tentang IKN nusantara\n\nSulawesi Tengah siap jadi daerah penopang IKN\xe2\x80\xa6 https://t.co/4cotgkLZRH,positive
Bentuk komitmen pemerintah Wujudkan pembangunan berkelanjutan di IKN Nusantara\nJambi\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/mILAxUyrc8,positive
@the_schloss @SantorinisSun @StefanAntonio__ @Out_Of_The_Bay GUOBLOKKK.\n\nIKN dan KCIC dan pembangunan sekitarnya\xe2\x80\xa6 https://t.co/umnvq8Tvx4,negative
@OposisiCerdas: Berpikir tentang IKN Presiden Jokowi\nhttps://t.co/jjzimJymcn,positive
Pembangunan IKN berkonsep Green City \n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/aFmQWL0r0U,positive
Berikut manfaat besar pembangunan IKN Nusantara untuk perekonomian Indonesia\nGorontalo\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/tsDiC1AJit,positive
Joss Jokowi Luncurkan Jaga Nusantara Metaverse di IKN \n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/cm51cWokye,positive
Kejaksaan bersama Kementerian PUPR mengawal 4 proyek pembangunan Ibu Kota Negara (IKN) Nusantara. Dukungan dan peng\xe2\x80\xa6 https://t.co/HOee7vQ0Hx,positive
@megakumalasarie: IKN Nusantara siap jadi pusat ekonomi masa depan https://t.co/hOiPW9G2dw,positive
@OiCoffe @Opposih6890bio @maryshelparaiso IKN akan membawa dampak manfaat ke seluruh wilayah Indonesia termasuk Jaw\xe2\x80\xa6 https://t.co/uUXwjaQICu,positive
@DokterTifa: Sudah tahu akan ada Badai Besar. Dunia akan gelap. Resesi dahsyat. Rawan pangan hebat. \n\nKenapa masih ngotot bangun IKN? ht\xe2\x80\xa6,negative
Masyarakat dukung penuh pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/1U83rv495I,positive
@KotaNusantara @HusnaNur01 Keren IKN Lanjooot terus update nya bos..,positive
@sindai_salie Juga orang-orang yang merasa kepentingan mereka bakal dirugikan dengan akan berpindahnya IKN.,negative
@Opposih6890bio @maryshelparaiso IKN Berdampak positiveterhadap pemerataan pembangunan dan ekonomi Jawa Timur\xe2\x80\xa6 https://t.co/oAOyrVs7ZK,positive
masyarakat malut mendukung pembangunan IKN Nusantara\n\nMalut - Maluku Utara\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/ak3HzyQodK,positive
IKN mensejahterakan masyarakat #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/aMbOlNmrB1,positive
@PTPP_ID: #uPPdate dari Balikpapan (2/11) PTPP menandatangani dua kontrak pekerjaan di IKN \xe2\x9c\xa8\xef\xb8\x8f\n\nDua kontrak tersebut adalah Pembangunan\xe2\x80\xa6,positive
OJK berharap seluruh industri jasa keuangan berkantor di IKN\n\n#IKNBerdampakpositivehttps://t.co/pboeoMQHde,positive
Keren Pembangunan IKN Nusantara akan menjadi kota smart city  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/W2C1LoQZE,positive
IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0zanh,negative
Pembangunan IKN Capai 15 Persen.\nJambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/OyRzB8o0jd,positive
Pemerintah Susun Rencana Pengembangan Infrastruktur Hunian di IKN https://t.co/7WAg2A82Ha,positive
Jokoei luncurkan Jagat Nusantara metaverse di IKN\n\nKalimantan Selatan\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/oXH4a6AkKS,positive
@OiCoffe: @KathyJo49714916 @berita_mineral @maryshelparaiso Dukung IKN Nusantara warga Jawa Timur bangga. #KotaDuniaUntukSemua #IKNSeja\xe2\x80\xa6,positive
Keren konsep future smart forest city dari IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/QZqtnNcPSa,positive
@berita_mineral @OiCoffe @maryshelparaiso Kami sebagai warga Jawa Timur juga turut mendukung penuh pembangunan IKN.\xe2\x80\xa6 https://t.co/RfHckZ8Vy8,positive
@ConfessTweetMY Member2 aku offshore pun xpnh rsnya kedeng ngan bini. Job2 o/sea rate usd/day lg la bini msg2 mwh.B\xe2\x80\xa6 https://t.co/kClUJXgVzi,negative
@golkarpedia: Sambut IKN Hetifah Minta Penguatan SDM Ekonomi Kreatif Kaltim Ditingkatkan\nhttps://t.co/ltvbaB8zOy\n#airlanggahartarto #ai\xe2\x80\xa6,positive
Manfaat Besar Pembangunan IKN\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/zOX5SLXyGm,positive
Tiga Manfaat Besar IKN untuk Perekonomian Indonesia.\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/9AN0HMNCdj,positive
@CNNIndonesia Isi nya kalian gak jadi berdamai..waduh malu kali aku kalo kalian gak jadi berdamai..mana AQ udah dis\xe2\x80\xa6 https://t.co/gn4BWKhWpk,negative
IKN beri dampak positivebagi Indonesia. Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/OlvQRDxmV9,positive
@NandaShanum: @OiCoffe @KathyJo49714916 @maryshelparaiso IKN Memberikan Dampak positiveBagi Kesejahteraan Masyarakat Jawa Timur. #Jokowi\xe2\x80\xa6,positive
Forum Bakohumas Sangat Diperlukan Untuk Menyampaikan Informasi Tentang IKN \xe2\x80\x94 #SobatKom #DiskominfoKaltim https://t.co/jaZZ4gDY8H,positive
@OposisiCerdas Gelap tapi ngotot bangun IKN,negative
mantap ikn akan semakin maju\n.\nIKN Majukan bangsa Jambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/WIUdjczEJ6,positive
@Opposih6890bio @BergetarNusa @maryshelparaiso Pembangunan IKN berdampak positivepada pembangunan dan ekonomi. Arek\xe2\x80\xa6 https://t.co/gKwDgBeEs4,positive
@berita_mineral @maryshelparaiso Saya asli Jawa Timur juga selalu mendukung pembangunan IKN pak\xe2\x80\xa6 https://t.co/QZTNNKcKQM,positive
IKN Nusantara Untuk Indonesia Maju \n #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/oIIgQvaKI1,positive
@alisyarief Lha trus mau ngapain.....\nApa masing2 desa dsruh bkin Ikn juga..... \nMacem2 tenan...,negative
@FGelael: @maryshelparaiso Dukung IKN semoga makin maju Jawa Timur Dukung Pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesi\xe2\x80\xa6,positive
@Rheba16600353 sukseskan IKN Nusantara\n-Jambi-\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/BwSUHpF3Lt,positive
@kitaadlIDN @Dennysiregar7 Betul banget. Dgn adanya IKN di pulau Kalimantan maka pemerintah kita tdk terlalu condo\xe2\x80\xa6 https://t.co/fRygyowiWT,positive
Warga Lampung Dukung IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/tjS77SOAKy,positive
Mantap Semua kalangan Mendukung IKN Nusnatara \n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/rCy7wUndJ6,positive
@Tan_Mar3M drpd yg jd buzzer bayaran mendingan kerja terhormat di IKN\nbrg suami atau isteri,negative
Manfaat besar yang diperoleh dari IKN Nusantara\nJambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/gofCzhFkAZ,positive
@berita_mineral @FGelael @maryshelparaiso IKN Memberikan Dampak positiveBagi Kesejahteraan Masyarakat Jawa Timur.\xe2\x80\xa6 https://t.co/BYtVn59ubE,positive
@forjakeu IKN joss,positive
@fanyastria561 Bagus sekali IKN\nAceh\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/nvIue2Bzp7,positive
@FGelael @maryshelparaiso Arek Jawa Timur antusias sambut IKN Nusantara #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/o8bA1K6DVH,positive
@S4fitr1HS: Di IKN Presiden melihat jalannya pembangunan bendungan pengembangan lahan persemaian serta akses jalan di sana. \n\nKita pa\xe2\x80\xa6,positive
